,id,grounding,generated_text,label
3523,3524,"She was executed on 3 May 1947 , 24 minutes after Albert Pierrepoint , by Elisabeth Marschall in Hameln prison for her crimes .","She was executed on 3 May 1947 , 24 minutes after Elisabeth Marschall , by Albert Pierrepoint in Hameln prison for her crimes .",0
3524,3525,"Sierra Leone is an educational center and is home to the Magburaka Government Secondary School for boys , the first Western standard secondary school built in the Magburaka .","Magburaka is an educational center and is home to the Magburaka Government Secondary School for Boys , the first western standard Secondary school built in the Northern Sierra Leone .",0
3525,3526,"He was born in London , England , and died in Los Angeles , California , Charles Wyndham .","He was born Charles Wyndham Standing in Los Angeles , California and died in London , England .",0
3526,3527,"The engine weighs and is 54 inches tall , 29 inches wide and 41 inches long .","The engine weighs and is 54 inches long , 29 inches wide and 41 inches high .",0
3527,3528,He was awarded `` Most Talented '' and `` Most Humorous '' in his senior yearbook .,He was awarded in his senior yearbook entitled 'Most Talented ' and 'Most Humorous ' .,1
3528,3529,The IFL was formed in 2008 through a merger between the Intense Football League and the United Indoor Football League ( UIF ) .,The IFL was formed in 2008 through a merger between the Intense Football League and the United Indoor Football ( UIF ) league .,1
3529,3530,"The first section , from Hokitika to Ruatapu , was opened on November 9 , 1906 , and the full line to Ross was completed on April 1 , 1909 .","The first section , from Hokitika to Ruatapu , was opened on 9 November 1906 , and the full line to Ross was completed on 1 April 1909 .",1
3530,3531,"A fourth daughter , Leonora , was the step-great-grandmother of astronomer and astrophysicist Cecilia Payne-Gaposchkin .","A fourth daughter , Leonora , was the stepmother of astronomer and astrophysicist Cecilia Payne-Gaposchkin .",0
3531,3532,"Ruth Marie Brinkmeyer married Joe of Indianapolis on October 15 , 1914 .",Ruth Marie Brinkmeyer married Joe von Indianapolis on 15 October 1914 .,1
3532,3533,Brough and Shatton is a municipality in Hope Valley in the Derbyshire High Peak district of England .,"Brough and Shatton is a civil parish in High Peak , in the Hope Valley district of Derbyshire , England .",0
3533,3534,Vempati Chinna Satyam ( 15 October 1929 - 29 July 2012 ) was an Indian dancer and guru of the Kuchipudi dance form .,"Vempati Chinna Satyam ( October 15 , 1929 - July 29 , 2012 ) was a Kuchipudi dancer and a guru of the Indian dance form .",0
3534,3535,"A multiverse is the collection of alternate universes , with a universal nature and a similar hierarchy .",A multiverse is a collection of alternative universes with a universal nature and similar hierarchy .,1
3535,3536,It was created with the redistribution in 1972 and replaced the abolished Toowoomba East .,"It was abolished with the 1972 redistribution , and replaced the created Toowoomba East .",0
3536,3537,It was first confirmed in the 1240s and was dissolved during the Reformation in 1524 .,"It was first attested in the 1240s and was dissolved during the Reformation , in 1524 .",1
3537,3538,The flowers are brown with yellow spots .,Flowers are brown with yellow spots .,1
3538,3539,"The cards are shown as in the Bridge Hand diagram , North is the dealer and executes the auction , which begins as dealt in the bidding table .","The cards are dealt as shown in the Bridge - Hand - Chart , North is the Dealer and starts the auction , which proceeds as shown in the bidding table .",0
3539,3540,"The name `` Alpha '' was used later in 2005 , but it was used for a tropical storm after the standard list of names was exhausted .","The name `` Alpha '' was later used in 2005 , but it was used for a tropical storm after the standard list of names became exhausted .",1
3540,3541,"Following her success , Jane Campion hired Jones for a television miniseries that turned into the film Angel at my Table , an adaptation of Janet Frame 's autobiography .","Following her success , Jane Campion Jones was an adaptation of Janet Frame 's autobiography for a television miniseries that turned into the movie Angel at my Table .",1
3541,3542,"From the second marriage with businessman Babis Lazaridis has a son , Vasilis .","From her second marriage with businessman Vasilis has a son , Babis Lazaridis .",0
3542,3543,"Ján Sokol ( born October 9 , 1933 ) is a former bishop of Trnava and a Slovak Archbishop .","Ján Sokol ( born October 9 , 1933 ) is a Slovak bishop and former archbishop of Trnava .",0
3543,3544,"The city is also home to the Ballet East Dance Company , a modern dance company , and the Tapestry Dance Company , which performs a variety of dance genres .","The city is also home to the Tapestry Dance Company , a modern dance company , and the Ballet East Dance Company , which performs a wide variety of dance genres .",0
3544,3545,"Known and often written songs include `` The Hartlepool Monkey '' , requested by Alan Wilkinson , an early member of the band .","Well known , and often requested songs include `` The Hartlepool Monkey '' written by Alan Wilkinson , an early member of the band .",0
3545,3546,"Somers was the son of Charles Cocks , 1st Baron Somers , and Elizabeth , the daughter of Richard Eliot .","Somers was the son of Charles Cocks , 1st Baron Somers , and Elizabeth , daughter of Richard Eliot .",1
3546,3547,"This was recorded in two separate inscriptions from his corpse hill Medinet Habu , which are physically long and somewhat different from one another .","This was recorded in two long inscriptions from his body horde Medinet Habu , which are physically separate and somewhat different from one another .",0
3547,3548,This depth compares with the maximum depths of Lake Michigan and Lake Huron .,This depth compares with the maximum depths of in Lake Huron and in Lake Michigan .,1
3548,3549,Neither Dostoyevsky 's previous commitment to Dostoyevsky nor Anna 's strong political differences with the Jaclards prevented cordial and regular contact between them .,Neither Anna 's previous engagement to Dostoyevsky nor Dostoyevsky 's strong political differences with the Jaclards prevented cordial and regular contact between them .,0
3549,3550,"A A Khap is a clan or group of related clans , mainly under the jats of the western Uttar Pradesh and eastern Haryana .","A Khap is a clan , or a group of related clans , mainly among the Jats of eastern Uttar Pradesh and western Haryana .",0
3550,3551,"`` Cosmic Explorer '' was released in four different formats by Universal Japan , Universal Music and Parfum Records on April 6 , 2016 .","`` Cosmic Explorer '' was released on April 6 , 2016 , by Universal J Japan , Universal Music , and Perfume Records in four different formats .",1
3551,3552,"It serves the south-eastern Melbourne suburb of Edithvale opening on September 20 , 1919 .","It serves the south-eastern Edithvale suburb of Melbourne opening on September 20 , 1919 .",0
3552,3553,It was sold to Lord Cromwell in 1605 and was handed over to Sir Francis Blundell in 1636 .,"It was handed over to Lord Cromwell in 1605 , and in 1636 sold to Sir Francis Blundell .",0
3553,3554,The Milcov River is a right tributary of the Dilcov River in Romania .,The Dilcov River is a tributary of the Milcov River in Romania .,0
3554,3555,"The song was featured in the second promo for the sixth season of `` Sons of Anarchy '' , a FX network television series .","The song was presented in the second promo for the sixth season of `` Sons of Anarchy '' , a television series FX network .",1
3555,3556,"For example , Cerberus is expressed in amphibians in the anterior visceral endoderm , and in mice it is expressed in the anterior dorsal endoderm .","For example , in amphibians Cerberus is expressed in the anterior dorsal endoderm and in mice it is expressed in the anterior visceral endoderm .",0
3556,3557,The French constituency of Finistère is a 1st constituency in the Finistère `` département '' .,The 1st constituency of Finistère is a French legislative constituency in the Finistère `` département '' .,0
3557,3558,"Born in Vancouver , British Columbia , she grew up in the neighboring town of North Vancouver .","Born in North Vancouver , she grew up in the neighboring city of Vancouver , British Columbia .",0
3558,3559,It is a dramatic reproduction of purple lights and brilliant sunshine .,It is a brilliant rendering of purple lights and dramatic sunshine .,0
3559,3560,Where is a square-free polynomial and is a polynomial of lower than .,Where is a free-square polynomial and is a polynomial of lower degree than .,0
3560,3561,"During this process , he felt Emily Blunt and found her to be the ideal Tamsin .","During this process , he finally felt Emily Blunt , and found her to be the ideal Tamsin .",1
3561,3562,He later used it as a symbol for the Nazi party and placed it on a red circle and a white background to use it as a flag .,"He later used it as a symbol for the Nazi Party , and placed it on a white circle and red background for use as a flag .",0
3562,3563,"Frederick Brown was President of the Council , Henry Wrixon was chairman of the committees .","The President of the Council was Henry Henry Wrixon , chairman of the committees was Frederick Brown .",0
3563,3564,"The capital is Abidjan since 1983 , but Yamoussoukro remains the administrative center .","The capital since 1983 is Abidjan ; however , Yamoussoukro remains the administrative center .",1
3564,3565,"In November 1989 , Delaney became a member of the New York Stock Exchange and was a senior managing director at Henderson Brothers , Inc. , and Bear Wagner .","In November 1989 , Delaney became a member of the New York Stock Exchange and was a Senior Managing Director at Henderson Brothers , Inc. , and Bear Wagner .",1
